split,out_stem,source_image,condition,n_objects
train,9999984_00000_d_0000077__bright_up,9999984_00000_d_0000077.jpg,bright_up,51
train,9999984_00000_d_0000078,9999984_00000_d_0000078.jpg,clean,63
train,9999984_00000_d_0000078__bright_down,9999984_00000_d_0000078.jpg,bright_down,63
train,9999984_00000_d_0000079,9999984_00000_d_0000079.jpg,clean,59
train,9999984_00000_d_0000079__bright_down,9999984_00000_d_0000079.jpg,bright_down,59
train,9999984_00000_d_0000080,9999984_00000_d_0000080.jpg,clean,12
train,9999984_00000_d_0000080__rain_medium,9999984_00000_d_0000080.jpg,rain_medium,12
train,9999984_00000_d_0000081,9999984_00000_d_0000081.jpg,clean,32
train,9999984_00000_d_0000081__rain_medium,9999984_00000_d_0000081.jpg,rain_medium,32
train,9999984_00000_d_0000082,9999984_00000_d_0000082.jpg,clean,59
train,9999984_00000_d_0000082__rain_medium,9999984_00000_d_0000082.jpg,rain_medium,59
train,9999984_00000_d_0000083,9999984_00000_d_0000083.jpg,clean,32
train,9999984_00000_d_0000083__rain_heavy,9999984_00000_d_0000083.jpg,rain_heavy,32
train,9999984_00000_d_0000084,9999984_00000_d_0000084.jpg,clean,28
train,9999984_00000_d_0000084__rain_medium,9999984_00000_d_0000084.jpg,rain_medium,28
train,9999984_00000_d_0000085,9999984_00000_d_0000085.jpg,clean,39
train,9999984_00000_d_0000085__bright_down,9999984_00000_d_0000085.jpg,bright_down,39
train,9999984_00000_d_0000086,9999984_00000_d_0000086.jpg,clean,66
train,9999984_00000_d_0000086__rain_light,9999984_00000_d_0000086.jpg,rain_light,66
train,9999984_00000_d_0000087,9999984_00000_d_0000087.jpg,clean,48
train,9999984_00000_d_0000087__rain_medium,9999984_00000_d_0000087.jpg,rain_medium,48
train,9999984_00000_d_0000088,9999984_00000_d_0000088.jpg,clean,48
train,9999984_00000_d_0000088__rain_heavy,9999984_00000_d_0000088.jpg,rain_heavy,48
train,9999984_00000_d_0000089,9999984_00000_d_0000089.jpg,clean,16
train,9999984_00000_d_0000089__rain_light,9999984_00000_d_0000089.jpg,rain_light,16
train,9999984_00000_d_0000090,9999984_00000_d_0000090.jpg,clean,27
train,9999984_00000_d_0000090__bright_up,9999984_00000_d_0000090.jpg,bright_up,27
train,9999984_00000_d_0000091,9999984_00000_d_0000091.jpg,clean,31
train,9999984_00000_d_0000091__rain_medium,9999984_00000_d_0000091.jpg,rain_medium,31
train,9999984_00000_d_0000092,9999984_00000_d_0000092.jpg,clean,31
train,9999984_00000_d_0000092__rain_medium,9999984_00000_d_0000092.jpg,rain_medium,31
train,9999984_00000_d_0000093,9999984_00000_d_0000093.jpg,clean,21
train,9999984_00000_d_0000093__rain_light,9999984_00000_d_0000093.jpg,rain_light,21
train,9999984_00000_d_0000094,9999984_00000_d_0000094.jpg,clean,37
train,9999984_00000_d_0000094__rain_heavy,9999984_00000_d_0000094.jpg,rain_heavy,37
train,9999984_00000_d_0000095,9999984_00000_d_0000095.jpg,clean,48
train,9999984_00000_d_0000095__rain_medium,9999984_00000_d_0000095.jpg,rain_medium,48
train,9999984_00000_d_0000096,9999984_00000_d_0000096.jpg,clean,50
train,9999984_00000_d_0000096__rain_medium,9999984_00000_d_0000096.jpg,rain_medium,50
train,9999984_00000_d_0000097,9999984_00000_d_0000097.jpg,clean,19
train,9999984_00000_d_0000097__blur_light,9999984_00000_d_0000097.jpg,blur_light,19
train,9999984_00000_d_0000098,9999984_00000_d_0000098.jpg,clean,5
train,9999984_00000_d_0000098__bright_down,9999984_00000_d_0000098.jpg,bright_down,5
train,9999984_00000_d_0000099,9999984_00000_d_0000099.jpg,clean,17
train,9999984_00000_d_0000099__rain_medium,9999984_00000_d_0000099.jpg,rain_medium,17
train,9999984_00000_d_0000100,9999984_00000_d_0000100.jpg,clean,31
train,9999984_00000_d_0000100__rain_medium,9999984_00000_d_0000100.jpg,rain_medium,31
train,9999984_00000_d_0000101,9999984_00000_d_0000101.jpg,clean,27
train,9999984_00000_d_0000101__rain_light,9999984_00000_d_0000101.jpg,rain_light,27
train,9999984_00000_d_0000102,9999984_00000_d_0000102.jpg,clean,56
train,9999984_00000_d_0000102__bright_up,9999984_00000_d_0000102.jpg,bright_up,56
train,9999984_00000_d_0000103,9999984_00000_d_0000103.jpg,clean,44
train,9999984_00000_d_0000103__bright_up,9999984_00000_d_0000103.jpg,bright_up,44
train,9999984_00000_d_0000104,9999984_00000_d_0000104.jpg,clean,45
train,9999984_00000_d_0000104__rain_medium,9999984_00000_d_0000104.jpg,rain_medium,45
train,9999984_00000_d_0000105,9999984_00000_d_0000105.jpg,clean,32
train,9999984_00000_d_0000105__bright_down,9999984_00000_d_0000105.jpg,bright_down,32
train,9999984_00000_d_0000106,9999984_00000_d_0000106.jpg,clean,31
train,9999984_00000_d_0000106__rain_light,9999984_00000_d_0000106.jpg,rain_light,31
train,9999984_00000_d_0000107,9999984_00000_d_0000107.jpg,clean,48
train,9999984_00000_d_0000107__rain_heavy,9999984_00000_d_0000107.jpg,rain_heavy,48
train,9999984_00000_d_0000108,9999984_00000_d_0000108.jpg,clean,59
train,9999984_00000_d_0000108__bright_up,9999984_00000_d_0000108.jpg,bright_up,59
train,9999984_00000_d_0000109,9999984_00000_d_0000109.jpg,clean,26
train,9999984_00000_d_0000109__bright_up,9999984_00000_d_0000109.jpg,bright_up,26
train,9999984_00000_d_0000110,9999984_00000_d_0000110.jpg,clean,17
train,9999984_00000_d_0000110__bright_up,9999984_00000_d_0000110.jpg,bright_up,17
train,9999984_00000_d_0000111,9999984_00000_d_0000111.jpg,clean,17
train,9999984_00000_d_0000111__bright_down,9999984_00000_d_0000111.jpg,bright_down,17
train,9999984_00000_d_0000112,9999984_00000_d_0000112.jpg,clean,31
train,9999984_00000_d_0000112__blur_light,9999984_00000_d_0000112.jpg,blur_light,31
train,9999984_00000_d_0000113,9999984_00000_d_0000113.jpg,clean,23
train,9999984_00000_d_0000113__rain_light,9999984_00000_d_0000113.jpg,rain_light,23
train,9999984_00000_d_0000114,9999984_00000_d_0000114.jpg,clean,18
train,9999984_00000_d_0000114__rain_medium,9999984_00000_d_0000114.jpg,rain_medium,18
train,9999984_00000_d_0000115,9999984_00000_d_0000115.jpg,clean,20
train,9999984_00000_d_0000115__bright_up,9999984_00000_d_0000115.jpg,bright_up,20
train,9999984_00000_d_0000116,9999984_00000_d_0000116.jpg,clean,35
train,9999984_00000_d_0000116__blur_light,9999984_00000_d_0000116.jpg,blur_light,35
train,9999984_00000_d_0000117,9999984_00000_d_0000117.jpg,clean,39
train,9999984_00000_d_0000117__rain_light,9999984_00000_d_0000117.jpg,rain_light,39
train,9999984_00000_d_0000118,9999984_00000_d_0000118.jpg,clean,41
train,9999984_00000_d_0000118__bright_up,9999984_00000_d_0000118.jpg,bright_up,41
train,9999984_00000_d_0000119,9999984_00000_d_0000119.jpg,clean,14
train,9999984_00000_d_0000119__blur_light,9999984_00000_d_0000119.jpg,blur_light,14
train,9999984_00000_d_0000120,9999984_00000_d_0000120.jpg,clean,13
train,9999984_00000_d_0000120__blur_light,9999984_00000_d_0000120.jpg,blur_light,13
train,9999984_00000_d_0000121,9999984_00000_d_0000121.jpg,clean,12
train,9999984_00000_d_0000121__rain_medium,9999984_00000_d_0000121.jpg,rain_medium,12
train,9999984_00000_d_0000122,9999984_00000_d_0000122.jpg,clean,27
train,9999984_00000_d_0000122__bright_down,9999984_00000_d_0000122.jpg,bright_down,27
train,9999984_00000_d_0000123,9999984_00000_d_0000123.jpg,clean,26
train,9999984_00000_d_0000123__bright_down,9999984_00000_d_0000123.jpg,bright_down,26
train,9999984_00000_d_0000124,9999984_00000_d_0000124.jpg,clean,32
train,9999984_00000_d_0000124__rain_medium,9999984_00000_d_0000124.jpg,rain_medium,32
train,9999984_00000_d_0000125,9999984_00000_d_0000125.jpg,clean,34
train,9999984_00000_d_0000125__bright_up,9999984_00000_d_0000125.jpg,bright_up,34
train,9999984_00000_d_0000126,9999984_00000_d_0000126.jpg,clean,15
train,9999984_00000_d_0000126__blur_light,9999984_00000_d_0000126.jpg,blur_light,15
train,9999984_00000_d_0000127,9999984_00000_d_0000127.jpg,clean,18
train,9999984_00000_d_0000127__rain_medium,9999984_00000_d_0000127.jpg,rain_medium,18
train,9999984_00000_d_0000128,9999984_00000_d_0000128.jpg,clean,29
train,9999984_00000_d_0000128__blur_light,9999984_00000_d_0000128.jpg,blur_light,29
train,9999984_00000_d_0000129,9999984_00000_d_0000129.jpg,clean,41
train,9999984_00000_d_0000129__bright_down,9999984_00000_d_0000129.jpg,bright_down,41
train,9999984_00000_d_0000130,9999984_00000_d_0000130.jpg,clean,69
train,9999984_00000_d_0000130__rain_heavy,9999984_00000_d_0000130.jpg,rain_heavy,69
train,9999984_00000_d_0000131,9999984_00000_d_0000131.jpg,clean,93
train,9999984_00000_d_0000131__rain_light,9999984_00000_d_0000131.jpg,rain_light,93
train,9999984_00000_d_0000132,9999984_00000_d_0000132.jpg,clean,85
train,9999984_00000_d_0000132__bright_up,9999984_00000_d_0000132.jpg,bright_up,85
train,9999984_00000_d_0000133,9999984_00000_d_0000133.jpg,clean,73
train,9999984_00000_d_0000133__rain_heavy,9999984_00000_d_0000133.jpg,rain_heavy,73
train,9999984_00000_d_0000134,9999984_00000_d_0000134.jpg,clean,85
train,9999984_00000_d_0000134__blur_light,9999984_00000_d_0000134.jpg,blur_light,85
train,9999984_00000_d_0000135,9999984_00000_d_0000135.jpg,clean,71
train,9999984_00000_d_0000135__bright_down,9999984_00000_d_0000135.jpg,bright_down,71
train,9999984_00000_d_0000136,9999984_00000_d_0000136.jpg,clean,69
train,9999984_00000_d_0000136__rain_heavy,9999984_00000_d_0000136.jpg,rain_heavy,69
train,9999984_00000_d_0000137,9999984_00000_d_0000137.jpg,clean,68
train,9999984_00000_d_0000137__blur_light,9999984_00000_d_0000137.jpg,blur_light,68
train,9999984_00000_d_0000138,9999984_00000_d_0000138.jpg,clean,76
train,9999984_00000_d_0000138__rain_light,9999984_00000_d_0000138.jpg,rain_light,76
train,9999984_00000_d_0000139,9999984_00000_d_0000139.jpg,clean,48
train,9999984_00000_d_0000139__bright_down,9999984_00000_d_0000139.jpg,bright_down,48
train,9999984_00000_d_0000140,9999984_00000_d_0000140.jpg,clean,75
train,9999984_00000_d_0000140__blur_light,9999984_00000_d_0000140.jpg,blur_light,75
train,9999984_00000_d_0000141,9999984_00000_d_0000141.jpg,clean,63
train,9999984_00000_d_0000141__bright_down,9999984_00000_d_0000141.jpg,bright_down,63
train,9999984_00000_d_0000142,9999984_00000_d_0000142.jpg,clean,106
train,9999984_00000_d_0000142__rain_medium,9999984_00000_d_0000142.jpg,rain_medium,106
train,9999984_00000_d_0000143,9999984_00000_d_0000143.jpg,clean,121
train,9999984_00000_d_0000143__rain_medium,9999984_00000_d_0000143.jpg,rain_medium,121
train,9999984_00000_d_0000144,9999984_00000_d_0000144.jpg,clean,156
train,9999984_00000_d_0000144__rain_light,9999984_00000_d_0000144.jpg,rain_light,156
train,9999984_00000_d_0000145,9999984_00000_d_0000145.jpg,clean,92
train,9999984_00000_d_0000145__bright_down,9999984_00000_d_0000145.jpg,bright_down,92
train,9999984_00000_d_0000146,9999984_00000_d_0000146.jpg,clean,49
train,9999984_00000_d_0000146__blur_light,9999984_00000_d_0000146.jpg,blur_light,49
train,9999984_00000_d_0000147,9999984_00000_d_0000147.jpg,clean,157
train,9999984_00000_d_0000147__rain_medium,9999984_00000_d_0000147.jpg,rain_medium,157
train,9999984_00000_d_0000148,9999984_00000_d_0000148.jpg,clean,124
train,9999984_00000_d_0000148__blur_light,9999984_00000_d_0000148.jpg,blur_light,124
train,9999984_00000_d_0000149,9999984_00000_d_0000149.jpg,clean,50
train,9999984_00000_d_0000149__rain_medium,9999984_00000_d_0000149.jpg,rain_medium,50
train,9999984_00000_d_0000150,9999984_00000_d_0000150.jpg,clean,61
train,9999984_00000_d_0000150__rain_light,9999984_00000_d_0000150.jpg,rain_light,61
train,9999984_00000_d_0000151,9999984_00000_d_0000151.jpg,clean,48
train,9999984_00000_d_0000151__rain_heavy,9999984_00000_d_0000151.jpg,rain_heavy,48
train,9999984_00000_d_0000152,9999984_00000_d_0000152.jpg,clean,56
train,9999984_00000_d_0000152__rain_medium,9999984_00000_d_0000152.jpg,rain_medium,56
train,9999984_00000_d_0000153,9999984_00000_d_0000153.jpg,clean,38
train,9999984_00000_d_0000153__blur_light,9999984_00000_d_0000153.jpg,blur_light,38
train,9999984_00000_d_0000154,9999984_00000_d_0000154.jpg,clean,29
train,9999984_00000_d_0000154__bright_down,9999984_00000_d_0000154.jpg,bright_down,29
train,9999984_00000_d_0000155,9999984_00000_d_0000155.jpg,clean,15
train,9999984_00000_d_0000155__rain_light,9999984_00000_d_0000155.jpg,rain_light,15
train,9999984_00000_d_0000156,9999984_00000_d_0000156.jpg,clean,20
train,9999984_00000_d_0000156__blur_light,9999984_00000_d_0000156.jpg,blur_light,20
train,9999984_00000_d_0000157,9999984_00000_d_0000157.jpg,clean,30
train,9999984_00000_d_0000157__bright_up,9999984_00000_d_0000157.jpg,bright_up,30
train,9999984_00000_d_0000158,9999984_00000_d_0000158.jpg,clean,33
train,9999984_00000_d_0000158__rain_heavy,9999984_00000_d_0000158.jpg,rain_heavy,33
train,9999984_00000_d_0000159,9999984_00000_d_0000159.jpg,clean,41
train,9999984_00000_d_0000159__blur_light,9999984_00000_d_0000159.jpg,blur_light,41
train,9999984_00000_d_0000160,9999984_00000_d_0000160.jpg,clean,38
train,9999984_00000_d_0000160__rain_light,9999984_00000_d_0000160.jpg,rain_light,38
train,9999984_00000_d_0000161,9999984_00000_d_0000161.jpg,clean,19
train,9999984_00000_d_0000161__rain_heavy,9999984_00000_d_0000161.jpg,rain_heavy,19
train,9999984_00000_d_0000162,9999984_00000_d_0000162.jpg,clean,15
train,9999984_00000_d_0000162__rain_light,9999984_00000_d_0000162.jpg,rain_light,15
train,9999984_00000_d_0000163,9999984_00000_d_0000163.jpg,clean,4
train,9999984_00000_d_0000163__rain_light,9999984_00000_d_0000163.jpg,rain_light,4
train,9999984_00000_d_0000164,9999984_00000_d_0000164.jpg,clean,11
train,9999984_00000_d_0000164__rain_light,9999984_00000_d_0000164.jpg,rain_light,11
train,9999984_00000_d_0000165,9999984_00000_d_0000165.jpg,clean,16
train,9999984_00000_d_0000165__bright_down,9999984_00000_d_0000165.jpg,bright_down,16
train,9999984_00000_d_0000166,9999984_00000_d_0000166.jpg,clean,30
train,9999984_00000_d_0000166__blur_light,9999984_00000_d_0000166.jpg,blur_light,30
train,9999984_00000_d_0000167,9999984_00000_d_0000167.jpg,clean,28
train,9999984_00000_d_0000167__rain_heavy,9999984_00000_d_0000167.jpg,rain_heavy,28
train,9999984_00000_d_0000168,9999984_00000_d_0000168.jpg,clean,37
train,9999984_00000_d_0000168__bright_up,9999984_00000_d_0000168.jpg,bright_up,37
train,9999984_00000_d_0000169,9999984_00000_d_0000169.jpg,clean,31
train,9999984_00000_d_0000169__rain_heavy,9999984_00000_d_0000169.jpg,rain_heavy,31
train,9999984_00000_d_0000170,9999984_00000_d_0000170.jpg,clean,31
train,9999984_00000_d_0000170__rain_heavy,9999984_00000_d_0000170.jpg,rain_heavy,31
train,9999984_00000_d_0000171,9999984_00000_d_0000171.jpg,clean,11
train,9999984_00000_d_0000171__rain_light,9999984_00000_d_0000171.jpg,rain_light,11
train,9999984_00000_d_0000172,9999984_00000_d_0000172.jpg,clean,21
train,9999984_00000_d_0000172__rain_heavy,9999984_00000_d_0000172.jpg,rain_heavy,21
train,9999984_00000_d_0000173,9999984_00000_d_0000173.jpg,clean,20
train,9999984_00000_d_0000173__blur_light,9999984_00000_d_0000173.jpg,blur_light,20
train,9999984_00000_d_0000174,9999984_00000_d_0000174.jpg,clean,16
train,9999984_00000_d_0000174__bright_down,9999984_00000_d_0000174.jpg,bright_down,16
train,9999984_00000_d_0000175,9999984_00000_d_0000175.jpg,clean,14
train,9999984_00000_d_0000175__rain_heavy,9999984_00000_d_0000175.jpg,rain_heavy,14
train,9999985_00000_d_0000001,9999985_00000_d_0000001.jpg,clean,42
train,9999985_00000_d_0000001__rain_heavy,9999985_00000_d_0000001.jpg,rain_heavy,42
train,9999985_00000_d_0000002,9999985_00000_d_0000002.jpg,clean,12
train,9999985_00000_d_0000002__rain_light,9999985_00000_d_0000002.jpg,rain_light,12
train,9999985_00000_d_0000003,9999985_00000_d_0000003.jpg,clean,26
train,9999985_00000_d_0000003__rain_light,9999985_00000_d_0000003.jpg,rain_light,26
train,9999985_00000_d_0000004,9999985_00000_d_0000004.jpg,clean,19
train,9999985_00000_d_0000004__rain_heavy,9999985_00000_d_0000004.jpg,rain_heavy,19
train,9999985_00000_d_0000005,9999985_00000_d_0000005.jpg,clean,36
train,9999985_00000_d_0000005__rain_medium,9999985_00000_d_0000005.jpg,rain_medium,36
train,9999985_00000_d_0000006,9999985_00000_d_0000006.jpg,clean,27
train,9999985_00000_d_0000006__rain_light,9999985_00000_d_0000006.jpg,rain_light,27
train,9999985_00000_d_0000007,9999985_00000_d_0000007.jpg,clean,11
train,9999985_00000_d_0000007__rain_heavy,9999985_00000_d_0000007.jpg,rain_heavy,11
train,9999985_00000_d_0000008,9999985_00000_d_0000008.jpg,clean,18
train,9999985_00000_d_0000008__bright_up,9999985_00000_d_0000008.jpg,bright_up,18
train,9999985_00000_d_0000009,9999985_00000_d_0000009.jpg,clean,23
train,9999985_00000_d_0000009__rain_light,9999985_00000_d_0000009.jpg,rain_light,23
train,9999985_00000_d_0000010,9999985_00000_d_0000010.jpg,clean,43
train,9999985_00000_d_0000010__rain_medium,9999985_00000_d_0000010.jpg,rain_medium,43
train,9999985_00000_d_0000011,9999985_00000_d_0000011.jpg,clean,34
train,9999985_00000_d_0000011__bright_down,9999985_00000_d_0000011.jpg,bright_down,34
train,9999985_00000_d_0000012,9999985_00000_d_0000012.jpg,clean,23
train,9999985_00000_d_0000012__rain_medium,9999985_00000_d_0000012.jpg,rain_medium,23
train,9999985_00000_d_0000013,9999985_00000_d_0000013.jpg,clean,21
train,9999985_00000_d_0000013__blur_light,9999985_00000_d_0000013.jpg,blur_light,21
train,9999985_00000_d_0000014,9999985_00000_d_0000014.jpg,clean,20
train,9999985_00000_d_0000014__rain_medium,9999985_00000_d_0000014.jpg,rain_medium,20
train,9999985_00000_d_0000015,9999985_00000_d_0000015.jpg,clean,20
train,9999985_00000_d_0000015__bright_up,9999985_00000_d_0000015.jpg,bright_up,20
train,9999985_00000_d_0000016,9999985_00000_d_0000016.jpg,clean,39
train,9999985_00000_d_0000016__bright_down,9999985_00000_d_0000016.jpg,bright_down,39
train,9999985_00000_d_0000017,9999985_00000_d_0000017.jpg,clean,31
train,9999985_00000_d_0000017__rain_heavy,9999985_00000_d_0000017.jpg,rain_heavy,31
train,9999985_00000_d_0000018,9999985_00000_d_0000018.jpg,clean,26
train,9999985_00000_d_0000018__rain_medium,9999985_00000_d_0000018.jpg,rain_medium,26
train,9999985_00000_d_0000019,9999985_00000_d_0000019.jpg,clean,51
train,9999985_00000_d_0000019__rain_medium,9999985_00000_d_0000019.jpg,rain_medium,51
train,9999985_00000_d_0000020,9999985_00000_d_0000020.jpg,clean,27
train,9999985_00000_d_0000020__rain_light,9999985_00000_d_0000020.jpg,rain_light,27
train,9999985_00000_d_0000021,9999985_00000_d_0000021.jpg,clean,33
train,9999985_00000_d_0000021__bright_down,9999985_00000_d_0000021.jpg,bright_down,33
train,9999985_00000_d_0000022,9999985_00000_d_0000022.jpg,clean,6
train,9999985_00000_d_0000022__blur_light,9999985_00000_d_0000022.jpg,blur_light,6
train,9999985_00000_d_0000023,9999985_00000_d_0000023.jpg,clean,26
train,9999985_00000_d_0000023__rain_heavy,9999985_00000_d_0000023.jpg,rain_heavy,26
train,9999985_00000_d_0000024,9999985_00000_d_0000024.jpg,clean,30
train,9999985_00000_d_0000024__bright_down,9999985_00000_d_0000024.jpg,bright_down,30
train,9999985_00000_d_0000025,9999985_00000_d_0000025.jpg,clean,41
train,9999985_00000_d_0000025__rain_light,9999985_00000_d_0000025.jpg,rain_light,41
train,9999985_00000_d_0000026,9999985_00000_d_0000026.jpg,clean,13
train,9999985_00000_d_0000026__blur_light,9999985_00000_d_0000026.jpg,blur_light,13
train,9999985_00000_d_0000027,9999985_00000_d_0000027.jpg,clean,15
train,9999985_00000_d_0000027__rain_medium,9999985_00000_d_0000027.jpg,rain_medium,15
train,9999985_00000_d_0000028,9999985_00000_d_0000028.jpg,clean,80
train,9999985_00000_d_0000028__rain_heavy,9999985_00000_d_0000028.jpg,rain_heavy,80
train,9999985_00000_d_0000029,9999985_00000_d_0000029.jpg,clean,46
train,9999985_00000_d_0000029__bright_down,9999985_00000_d_0000029.jpg,bright_down,46
train,9999985_00000_d_0000030,9999985_00000_d_0000030.jpg,clean,34
train,9999985_00000_d_0000030__blur_light,9999985_00000_d_0000030.jpg,blur_light,34
train,9999985_00000_d_0000031,9999985_00000_d_0000031.jpg,clean,34
train,9999985_00000_d_0000031__bright_down,9999985_00000_d_0000031.jpg,bright_down,34
train,9999985_00000_d_0000032,9999985_00000_d_0000032.jpg,clean,58
train,9999985_00000_d_0000032__bright_down,9999985_00000_d_0000032.jpg,bright_down,58
train,9999985_00000_d_0000033,9999985_00000_d_0000033.jpg,clean,54
train,9999985_00000_d_0000033__blur_light,9999985_00000_d_0000033.jpg,blur_light,54
train,9999985_00000_d_0000034,9999985_00000_d_0000034.jpg,clean,148
train,9999985_00000_d_0000034__bright_down,9999985_00000_d_0000034.jpg,bright_down,148
train,9999985_00000_d_0000035,9999985_00000_d_0000035.jpg,clean,43
train,9999985_00000_d_0000035__bright_down,9999985_00000_d_0000035.jpg,bright_down,43
train,9999985_00000_d_0000036,9999985_00000_d_0000036.jpg,clean,75
train,9999985_00000_d_0000036__bright_up,9999985_00000_d_0000036.jpg,bright_up,75
train,9999985_00000_d_0000037,9999985_00000_d_0000037.jpg,clean,105
train,9999985_00000_d_0000037__rain_heavy,9999985_00000_d_0000037.jpg,rain_heavy,105
train,9999985_00000_d_0000038,9999985_00000_d_0000038.jpg,clean,17
train,9999985_00000_d_0000038__rain_medium,9999985_00000_d_0000038.jpg,rain_medium,17
train,9999985_00000_d_0000039,9999985_00000_d_0000039.jpg,clean,37
train,9999985_00000_d_0000039__rain_medium,9999985_00000_d_0000039.jpg,rain_medium,37
train,9999985_00000_d_0000040,9999985_00000_d_0000040.jpg,clean,129
train,9999985_00000_d_0000040__rain_heavy,9999985_00000_d_0000040.jpg,rain_heavy,129
train,9999985_00000_d_0000041,9999985_00000_d_0000041.jpg,clean,80
train,9999985_00000_d_0000041__bright_up,9999985_00000_d_0000041.jpg,bright_up,80
train,9999985_00000_d_0000042,9999985_00000_d_0000042.jpg,clean,43
train,9999985_00000_d_0000042__rain_heavy,9999985_00000_d_0000042.jpg,rain_heavy,43
train,9999985_00000_d_0000043,9999985_00000_d_0000043.jpg,clean,30
train,9999985_00000_d_0000043__bright_down,9999985_00000_d_0000043.jpg,bright_down,30
train,9999985_00000_d_0000044,9999985_00000_d_0000044.jpg,clean,33
train,9999985_00000_d_0000044__rain_light,9999985_00000_d_0000044.jpg,rain_light,33
train,9999985_00000_d_0000045,9999985_00000_d_0000045.jpg,clean,112
train,9999985_00000_d_0000045__rain_medium,9999985_00000_d_0000045.jpg,rain_medium,112
train,9999985_00000_d_0000046,9999985_00000_d_0000046.jpg,clean,25
train,9999985_00000_d_0000046__rain_light,9999985_00000_d_0000046.jpg,rain_light,25
train,9999985_00000_d_0000047,9999985_00000_d_0000047.jpg,clean,35
train,9999985_00000_d_0000047__blur_light,9999985_00000_d_0000047.jpg,blur_light,35
train,9999985_00000_d_0000048,9999985_00000_d_0000048.jpg,clean,13
train,9999985_00000_d_0000048__bright_up,9999985_00000_d_0000048.jpg,bright_up,13
train,9999985_00000_d_0000049,9999985_00000_d_0000049.jpg,clean,16
train,9999985_00000_d_0000049__rain_medium,9999985_00000_d_0000049.jpg,rain_medium,16
train,9999985_00000_d_0000050,9999985_00000_d_0000050.jpg,clean,46
train,9999985_00000_d_0000050__rain_medium,9999985_00000_d_0000050.jpg,rain_medium,46
train,9999985_00000_d_0000051,9999985_00000_d_0000051.jpg,clean,15
train,9999985_00000_d_0000051__rain_heavy,9999985_00000_d_0000051.jpg,rain_heavy,15
train,9999985_00000_d_0000052,9999985_00000_d_0000052.jpg,clean,133
train,9999985_00000_d_0000052__bright_up,9999985_00000_d_0000052.jpg,bright_up,133
train,9999985_00000_d_0000053,9999985_00000_d_0000053.jpg,clean,121
train,9999985_00000_d_0000053__rain_light,9999985_00000_d_0000053.jpg,rain_light,121
train,9999985_00000_d_0000054,9999985_00000_d_0000054.jpg,clean,137
train,9999985_00000_d_0000054__blur_light,9999985_00000_d_0000054.jpg,blur_light,137
train,9999985_00000_d_0000055,9999985_00000_d_0000055.jpg,clean,111
train,9999985_00000_d_0000055__blur_light,9999985_00000_d_0000055.jpg,blur_light,111
train,9999985_00000_d_0000056,9999985_00000_d_0000056.jpg,clean,81
train,9999985_00000_d_0000056__rain_heavy,9999985_00000_d_0000056.jpg,rain_heavy,81
train,9999985_00000_d_0000057,9999985_00000_d_0000057.jpg,clean,49
train,9999985_00000_d_0000057__bright_up,9999985_00000_d_0000057.jpg,bright_up,49
train,9999985_00000_d_0000058,9999985_00000_d_0000058.jpg,clean,56
train,9999985_00000_d_0000058__rain_heavy,9999985_00000_d_0000058.jpg,rain_heavy,56
train,9999985_00000_d_0000059,9999985_00000_d_0000059.jpg,clean,16
train,9999985_00000_d_0000059__rain_light,9999985_00000_d_0000059.jpg,rain_light,16
train,9999985_00000_d_0000060,9999985_00000_d_0000060.jpg,clean,105
train,9999985_00000_d_0000060__rain_light,9999985_00000_d_0000060.jpg,rain_light,105
train,9999985_00000_d_0000061,9999985_00000_d_0000061.jpg,clean,76
train,9999985_00000_d_0000061__bright_down,9999985_00000_d_0000061.jpg,bright_down,76
train,9999985_00000_d_0000062,9999985_00000_d_0000062.jpg,clean,36
train,9999985_00000_d_0000062__rain_heavy,9999985_00000_d_0000062.jpg,rain_heavy,36
train,9999985_00000_d_0000063,9999985_00000_d_0000063.jpg,clean,118
train,9999985_00000_d_0000063__rain_heavy,9999985_00000_d_0000063.jpg,rain_heavy,118
train,9999985_00000_d_0000064,9999985_00000_d_0000064.jpg,clean,5
train,9999985_00000_d_0000064__rain_medium,9999985_00000_d_0000064.jpg,rain_medium,5
train,9999985_00000_d_0000065,9999985_00000_d_0000065.jpg,clean,24
train,9999985_00000_d_0000065__rain_medium,9999985_00000_d_0000065.jpg,rain_medium,24
train,9999985_00000_d_0000066,9999985_00000_d_0000066.jpg,clean,28
train,9999985_00000_d_0000066__rain_heavy,9999985_00000_d_0000066.jpg,rain_heavy,28
train,9999985_00000_d_0000067,9999985_00000_d_0000067.jpg,clean,43
train,9999985_00000_d_0000067__blur_light,9999985_00000_d_0000067.jpg,blur_light,43
train,9999985_00000_d_0000068,9999985_00000_d_0000068.jpg,clean,30
train,9999985_00000_d_0000068__rain_heavy,9999985_00000_d_0000068.jpg,rain_heavy,30
train,9999985_00000_d_0000069,9999985_00000_d_0000069.jpg,clean,16
train,9999985_00000_d_0000069__rain_medium,9999985_00000_d_0000069.jpg,rain_medium,16
train,9999985_00000_d_0000070,9999985_00000_d_0000070.jpg,clean,52
train,9999985_00000_d_0000070__rain_medium,9999985_00000_d_0000070.jpg,rain_medium,52
train,9999985_00000_d_0000071,9999985_00000_d_0000071.jpg,clean,23
train,9999985_00000_d_0000071__rain_heavy,9999985_00000_d_0000071.jpg,rain_heavy,23
train,9999985_00000_d_0000072,9999985_00000_d_0000072.jpg,clean,26
